;BRL;BRL_comm_PCA
2018-03-12;3.2560999393463135;3.031
2018-03-13;3.2602999210357666;3.034
2018-03-14;3.258699893951416;3.026
2018-03-15;3.258500099182129;3.018
2018-03-16;3.282099962234497;3.065
2018-03-19;3.280100107192993;3.102
2018-03-20;3.28410005569458;3.105
2018-03-21;3.3087000846862793;3.12
2018-03-22;3.272700071334839;3.074
2018-03-23;3.3141000270843506;3.097
2018-03-26;3.314500093460083;3.034
2018-03-27;3.31030011177063;3.018
2018-03-28;3.3229000568389893;3.046
2018-03-29;3.3192999362945557;3.072
2018-03-30;3.303499937057495;3.07
2018-04-02;3.302000045776367;3.03
2018-04-03;3.3094000816345215;3.085
2018-04-04;3.339400053024292;3.059
2018-04-05;3.327699899673462;3.046
2018-04-06;3.341599941253662;3.076
2018-04-09;3.367500066757202;3.077
2018-04-10;3.4210000038146973;3.035
2018-04-11;3.4072999954223633;3.041
2018-04-12;3.3731000423431396;3.02
2018-04-13;3.4110000133514404;3.017
2018-04-16;3.424299955368042;3.023
2018-04-17;3.416100025177002;3.02
2018-04-18;3.4058001041412354;3.023
2018-04-19;3.3770999908447266;3.024
2018-04-20;3.382699966430664;3.062
2018-04-23;3.4137001037597656;3.052
2018-04-24;3.448899984359741;3.16
2018-04-25;3.4714999198913574;3.152
2018-04-26;3.4809000492095947;3.19
2018-04-27;3.4742000102996826;3.192
2018-04-30;3.4581000804901123;3.189
2018-05-01;3.5058000087738037;3.233
2018-05-02;3.5060999393463135;3.259
2018-05-03;3.549599885940552;3.279
2018-05-04;3.526599884033203;3.265
2018-05-07;3.5255000591278076;3.227
2018-05-08;3.5492000579833984;3.275
2018-05-09;3.561899900436402;3.328
2018-05-10;3.5903000831604004;3.332
2018-05-11;3.549499988555908;3.27
2018-05-14;3.60290002822876;3.214
2018-05-15;3.6215999126434326;3.28
2018-05-16;3.648699998855591;3.344
2018-05-17;3.6744000911712646;3.31
2018-05-18;3.695100069046021;3.335
2018-05-21;3.7383999824523926;3.3
2018-05-22;3.6756999492645264;3.313
2018-05-23;3.6459999084472656;3.286
2018-05-24;3.625600099563598;3.29
2018-05-25;3.648099899291992;3.287
2018-05-28;3.626199960708618;3.295
2018-05-29;3.734200000762939;3.296
2018-05-30;3.724100112915039;3.346
2018-05-31;3.722100019454956;3.289
2018-06-01;3.7219998836517334;3.301
2018-06-04;3.7616000175476074;3.274
2018-06-05;3.744499921798706;3.267
2018-06-06;3.80430006980896;3.281
2018-06-07;3.843400001525879;3.259
2018-06-08;3.900700092315674;3.293
2018-06-11;3.704900026321411;3.252
2018-06-12;3.7088000774383545;3.311
2018-06-13;3.714999914169311;3.332
2018-06-14;3.7188000679016113;3.322
2018-06-15;3.803999900817871;3.369
2018-06-18;3.7286999225616455;3.383
2018-06-19;3.7462000846862793;3.41
2018-06-20;3.744999885559082;3.586
2018-06-21;3.7690999507904057;3.434
2018-06-22;3.7651000022888184;3.433
2018-06-25;3.78629994392395;3.394
2018-06-26;3.775099992752075;3.412
2018-06-27;3.795799970626831;3.43
2018-06-28;3.860100030899048;3.478
2018-06-29;3.859499931335449;3.487
2018-07-02;3.875600099563598;3.473
2018-07-03;3.912600040435791;3.516
2018-07-04;3.8963000774383545;3.476
2018-07-05;3.91100001335144;3.477
2018-07-06;3.931299924850464;3.472
2018-07-09;3.865900039672851;3.417
2018-07-10;3.871299982070923;3.43
2018-07-11;3.8150999546051025;3.436
2018-07-12;3.8761000633239746;3.477
2018-07-13;3.88070011138916;3.447
2018-07-16;3.849400043487549;3.443
2018-07-17;3.8559999465942383;3.452
2018-07-18;3.835900068283081;3.469
2018-07-19;3.8492000102996826;3.459
2018-07-20;3.8285000324249263;3.508
2018-07-23;3.7708001136779785;3.432
2018-07-24;3.780400037765503;3.494
2018-07-25;3.7460999488830566;3.46
2018-07-26;3.6863999366760254;3.43
2018-07-27;3.74429988861084;3.463
2018-07-30;3.7111001014709473;3.446
2018-07-31;3.728100061416626;3.427
2018-08-01;3.753000020980835;3.437
2018-08-02;3.746999979019165;3.45
2018-08-03;3.7483999729156494;3.487
2018-08-06;3.7023000717163086;3.465
2018-08-07;3.734499931335449;3.48
2018-08-08;3.750499963760376;3.46
2018-08-09;3.770100116729736;3.483
2018-08-10;3.799599885940552;3.531
2018-08-13;3.865400075912475;3.595
2018-08-14;3.881999969482422;3.629
2018-08-15;3.864399909973145;3.646
2018-08-16;3.900599956512451;3.681
2018-08-17;3.903899908065796;3.672
2018-08-20;3.9098000526428223;3.658
2018-08-21;3.9660000801086426;3.637
2018-08-22;4.048500061035156;3.595
2018-08-23;4.036900043487549;3.58
2018-08-24;4.112299919128418;3.652
2018-08-27;4.102799892425537;3.573
2018-08-28;4.077499866485596;3.58
2018-08-29;4.133900165557861;3.595
2018-08-30;4.105500221252441;3.626
2018-08-31;4.148600101470947;3.709
2018-09-03;4.053699970245361;3.731
2018-09-04;4.154799938201904;3.769
2018-09-05;4.15369987487793;3.839
2018-09-06;4.143099784851074;3.815
2018-09-07;4.057300090789795;3.812
2018-09-10;4.043799877166748;3.832
2018-09-11;4.08459997177124;3.853
2018-09-12;4.151599884033203;3.852
2018-09-13;4.159800052642822;3.833
2018-09-14;4.204999923706055;3.804
2018-09-17;4.171999931335449;3.838
2018-09-18;4.1321001052856445;3.828
2018-09-19;4.158400058746338;3.805
2018-09-20;4.130300045013428;3.764
2018-09-21;4.076000213623047;3.699
2018-09-24;4.050000190734863;3.704
2018-09-25;4.091300010681152;3.737
2018-09-26;4.073599815368652;3.735
2018-09-27;4.030799865722656;3.711
2018-09-28;4.01200008392334;3.726
2018-10-01;4.052700042724609;3.725
2018-10-02;4.01639986038208;3.732
2018-10-03;3.939500093460083;3.762
2018-10-04;3.900399923324585;3.813
2018-10-05;3.8738999366760254;3.87
2018-10-08;3.8357999324798584;3.875
2018-10-09;3.7771999835968018;3.885
2018-10-10;3.7147998809814458;3.863
2018-10-11;3.754800081253052;3.904
2018-10-12;3.7815001010894775;3.837
2018-10-15;3.781599998474121;3.837
2018-10-16;3.7339000701904297;3.792
2018-10-17;3.723599910736084;3.754
2018-10-18;3.686199903488159;3.785
2018-10-19;3.7202999591827393;3.809
2018-10-22;3.710900068283081;3.794
2018-10-23;3.682300090789795;3.797
2018-10-24;3.6923999786376953;3.796
2018-10-25;3.731100082397461;3.853
2018-10-26;3.704900026321411;3.839
2018-10-29;3.6415998935699463;3.825
2018-10-30;3.715800046920776;3.861
2018-10-31;3.694600105285645;3.845
2018-11-01;3.720700025558472;3.848
2018-11-02;3.6949000358581543;3.771
2018-11-05;3.700000047683716;3.756
2018-11-06;3.724600076675415;3.732
2018-11-07;3.7599000930786137;3.704
2018-11-08;3.730400085449219;3.67
2018-11-09;3.759200096130371;3.694
2018-11-12;3.729399919509888;3.724
2018-11-13;3.766400098800659;3.74
2018-11-14;3.801399946212769;3.737
2018-11-15;3.782399892807007;3.703
2018-11-16;3.782399892807007;3.664
2018-11-19;3.742500066757202;3.635
2018-11-20;3.7544000148773193;3.64
2018-11-21;3.75570011138916;3.666
2018-11-22;3.796099901199341;3.635
2018-11-23;3.803100109100342;3.64
2018-11-26;3.67300009727478;3.683
2018-11-27;3.93969988822937;3.701
2018-11-28;3.873500108718872;3.687
2018-11-29;3.8492000102996826;3.659
2018-11-30;3.8510000705718994;3.641
2018-12-03;3.86520004272461;3.635
2018-12-04;3.840800046920776;3.609
2018-12-05;3.851099967956543;3.618
2018-12-06;3.867399930953979;3.637
2018-12-07;3.8777999877929688;3.659
2018-12-10;3.9058001041412354;3.668
2018-12-11;3.9166998863220215;3.686
2018-12-12;3.902600049972534;3.697
2018-12-13;3.854099988937378;3.681
2018-12-14;3.890700101852417;3.699
2018-12-17;3.9154999256134033;3.737
2018-12-18;3.897599935531616;3.742
2018-12-19;3.910900115966797;3.731
2018-12-20;3.896199941635132;3.766
2018-12-21;3.838900089263916;3.769
2018-12-24;3.843400001525879;3.802
2018-12-25;3.902600049972534;3.781
2018-12-26;3.9028000831604;3.786
2018-12-27;3.920599937438965;3.79
2018-12-28;3.871500015258789;3.814
2018-12-31;3.8742001056671143;3.798
2019-01-01;3.880000114440918;3.777
2019-01-02;3.8798999786376953;3.794
2019-01-03;3.78629994392395;3.834
2019-01-04;3.7551000118255615;3.797
2019-01-07;3.661200046539306;3.73
2019-01-08;3.734100103378296;3.722
2019-01-09;3.712399959564209;3.733
2019-01-10;3.680000066757202;3.696
2019-01-11;3.707900047302246;3.699
2019-01-14;3.659600019454956;3.681
2019-01-15;3.697499990463257;3.671
2019-01-16;3.716399908065796;3.677
2019-01-17;3.734299898147583;3.676
2019-01-18;3.7488999366760254;3.691
2019-01-21;3.750200033187866;3.704
2019-01-22;3.751399993896485;3.711
2019-01-23;3.812000036239624;3.711
2019-01-24;3.7623000144958496;3.687
2019-01-25;3.769799947738647;3.693
2019-01-28;3.769599914550781;3.652
2019-01-29;3.759599924087525;3.663
2019-01-30;3.7184998989105225;3.659
2019-01-31;3.6814000606536865;3.612
2019-02-01;3.642800092697144;3.565
2019-02-04;3.6572999954223633;3.578
2019-02-05;3.6670000553131104;3.584
2019-02-06;3.668299913406372;3.57
2019-02-07;3.694700002670288;3.638
2019-02-08;3.714900016784668;3.663
2019-02-11;3.728600025177002;3.655
2019-02-12;3.755199909210205;3.685
2019-02-13;3.7079999446868896;3.678
2019-02-14;3.753200054168701;3.678
2019-02-15;3.7219998836517334;3.676
2019-02-18;3.6468000411987305;3.661
2019-02-19;3.731699943542481;3.662
2019-02-20;3.7219998836517334;3.641
2019-02-21;3.723999977111816;3.643
2019-02-22;3.7664999961853023;3.661
2019-02-25;3.746299982070923;3.629
2019-02-26;3.750400066375733;3.612
2019-02-27;3.747100114822388;3.604
2019-02-28;3.727299928665161;3.623
2019-03-01;3.747499942779541;3.662
2019-03-04;3.721400022506714;3.684
2019-03-05;3.7741000652313232;3.685
2019-03-06;3.774399995803833;3.686
2019-03-07;3.8368000984191895;3.714
2019-03-08;3.86929988861084;3.764
2019-03-11;3.813400030136109;3.699
2019-03-12;3.8373000621795654;3.733
2019-03-13;3.811599969863891;3.714
2019-03-14;3.8132998943328857;3.722
2019-03-15;3.8405001163482666;3.739
2019-03-18;3.812999963760376;3.721
2019-03-19;3.7899999618530273;3.683
2019-03-20;3.7876999378204346;3.719
2019-03-21;3.774199962615967;3.673
2019-03-22;3.7909998893737793;3.699
2019-03-25;3.9059998989105225;3.738
2019-03-26;3.853600025177002;3.737
2019-03-27;3.875;3.753
2019-03-28;3.9881999492645264;3.819
2019-03-29;3.897700071334839;3.825
2019-04-01;3.922499895095825;3.79
2019-04-02;3.84850001335144;3.755
2019-04-03;3.852299928665161;3.783
2019-04-04;3.868299961090088;3.748
2019-04-05;3.8559000492095943;3.757
2019-04-08;3.874000072479248;3.774
2019-04-09;3.84820008277893;3.766
2019-04-10;3.848000049591065;3.758
2019-04-11;3.8239998817443848;3.733
2019-04-12;3.855799913406372;3.751
2019-04-15;3.880300045013428;3.722
2019-04-16;3.8703999519348145;3.731
2019-04-17;3.903800010681152;3.765
2019-04-18;3.9367001056671143;3.752
2019-04-19;3.9267001152038574;3.772
2019-04-22;3.934499979019165;3.771
2019-04-23;3.9340999126434326;3.782
2019-04-24;3.918299913406372;3.815
2019-04-25;3.9895999431610103;3.875
2019-04-26;3.952699899673462;3.881
2019-04-29;3.9291999340057377;3.857
2019-04-30;3.944299936294556;3.867
2019-05-01;3.916899919509888;3.869
2019-05-02;3.919300079345703;3.888
2019-05-03;3.966200113296509;3.912
2019-05-06;3.936599969863891;3.895
2019-05-07;3.9681999683380127;3.907
2019-05-08;3.9686999320983887;3.932
2019-05-09;3.926300048828125;3.931
2019-05-10;3.9453999996185303;3.93
2019-05-13;3.959700107574463;3.924
2019-05-14;3.990499973297119;3.96
2019-05-15;3.975100040435791;3.952
2019-05-16;3.999900102615357;3.955
2019-05-17;4.046199798583984;3.975
2019-05-20;4.097400188446045;3.997
2019-05-21;4.094900131225586;3.99
2019-05-23;4.036799907684326;4.003
2019-05-24;4.038700103759766;4.008
2019-05-27;4.021200180053711;3.973
2019-05-28;4.042099952697754;4.003
2019-05-29;4.023600101470947;4.035
2019-05-30;3.973400115966797;4.037
2019-05-31;3.9800000190734863;4.063
2019-06-03;3.9242000579833984;4.031
2019-06-04;3.884099960327149;4.0
2019-06-05;3.853600025177002;3.971
2019-06-06;3.8794000148773193;3.968
2019-06-07;3.8784000873565674;3.976
2019-06-10;3.876499891281128;3.955
2019-06-11;3.884500026702881;3.983
2019-06-12;3.85509991645813;3.968
2019-06-13;3.865900039672851;3.983
2019-06-14;3.84820008277893;3.99
2019-06-17;3.8945000171661377;4.009
2019-06-18;3.88700008392334;4.026
2019-06-19;3.859499931335449;3.978
2019-06-20;3.835400104522705;3.948
2019-06-21;3.8376998901367183;3.909
2019-06-24;3.820499897003174;3.898
2019-06-25;3.8255999088287354;3.88
2019-06-26;3.8454999923706055;3.873
2019-06-27;3.842900037765503;3.845
2019-06-28;3.815999984741211;3.837
2019-07-01;3.849499940872192;3.819
2019-07-02;3.839600086212158;3.847
2019-07-03;3.843899965286255;3.827
2019-07-04;3.825000047683716;3.821
2019-07-05;3.800800085067749;3.826
2019-07-08;3.8190999031066895;3.87
2019-07-09;3.799099922180176;3.881
2019-07-10;3.799000024795532;3.895
2019-07-11;3.7502999305725098;3.859
2019-07-12;3.754800081253052;3.838
2019-07-15;3.7344000339508057;3.822
2019-07-16;3.753700017929077;3.807
2019-07-17;3.767199993133545;3.827
2019-07-18;3.7618000507354736;3.817
2019-07-19;3.717400074005127;3.793
2019-07-22;3.7458999156951904;3.8
2019-07-23;3.739799976348877;3.823
2019-07-24;3.77239990234375;3.85
2019-07-25;3.7713000774383545;3.849
2019-07-26;3.7751998901367183;3.892
2019-07-29;3.7734999656677246;3.912
2019-07-30;3.780100107192993;3.92
2019-07-31;3.789299964904785;3.936
2019-08-01;3.8117001056671143;3.982
2019-08-02;3.8373000621795654;4.014
2019-08-05;3.8838999271392822;4.058
2019-08-06;3.973099946975708;4.087
2019-08-07;3.958699941635132;4.08
2019-08-08;3.967400074005127;4.122
2019-08-09;3.91759991645813;4.081
2019-08-12;3.940200090408325;4.108
2019-08-13;3.9839000701904297;4.178
2019-08-14;3.962399959564209;4.13
2019-08-15;4.050300121307373;4.204
2019-08-16;3.9900999069213863;4.179
2019-08-19;4.0046000480651855;4.164
2019-08-20;4.073200225830078;4.191
2019-08-21;4.051700115203857;4.173
2019-08-22;4.02400016784668;4.166
2019-08-23;4.067999839782715;4.239
2019-08-26;4.126200199127197;4.257
2019-08-27;4.151500225067139;4.265
2019-08-28;4.122799873352051;4.295
2019-08-29;4.167699813842773;4.323
2019-08-30;4.168099880218506;4.324
2019-09-02;4.143899917602539;4.355
2019-09-03;4.1844000816345215;4.327
2019-09-04;4.16510009765625;4.283
2019-09-05;4.093200206756592;4.279
2019-09-06;4.105999946594238;4.254
2019-09-09;4.061299800872803;4.269
2019-09-10;4.093400001525879;4.285
2019-09-11;4.079500198364258;4.236
2019-09-12;4.064199924468994;4.23
2019-09-13;4.058899879455566;4.209
2019-09-16;4.0854997634887695;4.219
2019-09-17;4.0792999267578125;4.245
2019-09-18;4.076000213623047;4.257
2019-09-19;4.1072998046875;4.267
2019-09-20;4.166600227355957;4.276
2019-09-23;4.1483001708984375;4.273
2019-09-24;4.161499977111816;4.276
2019-09-25;4.1616997718811035;4.28
2019-09-26;4.14709997177124;4.311
2019-09-27;4.1691999435424805;4.293
2019-09-30;4.157100200653076;4.319
2019-10-01;4.154799938201904;4.342
2019-10-02;4.154600143432617;4.336
2019-10-03;4.1244001388549805;4.309
2019-10-04;4.082900047302246;4.251
2019-10-07;4.054599761962891;4.254
2019-10-08;4.105100154876709;4.263
2019-10-09;4.09089994430542;4.283
2019-10-10;4.10830020904541;4.283
2019-10-11;4.108399868011475;4.235
2019-10-14;4.108500003814697;4.212
2019-10-15;4.123700141906738;4.235
2019-10-16;4.178599834442139;4.235
2019-10-17;4.148600101470947;4.24
2019-10-18;4.161099910736084;4.205
2019-10-21;4.111100196838379;4.191
2019-10-22;4.1247639656066895;4.22
2019-10-23;4.078400135040283;4.21
2019-10-24;4.033100128173828;4.212
2019-10-25;4.039299964904785;4.228
2019-10-28;4.002900123596191;4.251
2019-10-29;3.988800048828125;4.236
2019-10-30;3.9967000484466553;4.252
2019-10-31;3.9862000942230225;4.248
2019-11-01;4.015999794006348;4.255
2019-11-04;3.989399909973145;4.237
2019-11-05;4.010799884796143;4.242
2019-11-06;3.992000102996826;4.267
2019-11-07;4.082300186157227;4.253
2019-11-08;4.0995001792907715;4.246
2019-11-11;4.133399963378906;4.247
2019-11-12;4.151299953460693;4.266
2019-11-13;4.167900085449219;4.323
2019-11-14;4.168600082397461;4.339
2019-11-15;4.194300174713135;4.368
2019-11-18;4.194799900054932;4.278
2019-11-19;4.216400146484375;4.297
2019-11-20;4.191699981689453;4.296
2019-11-21;4.195000171661377;4.314
2019-11-22;4.191699981689453;4.321
2019-11-25;4.195000171661377;4.33
2019-11-26;4.225399971008301;4.391
2019-11-27;4.231800079345703;4.327
2019-11-28;4.262700080871582;4.381
2019-11-29;4.188000202178955;4.364
2019-12-02;4.236100196838379;4.412
2019-12-03;4.222300052642822;4.288
2019-12-04;4.203999996185303;4.283
2019-12-05;4.206099987030029;4.232
2019-12-06;4.184599876403809;4.227
2019-12-09;4.118899822235107;4.206
2019-12-10;4.14109992980957;4.194
2019-12-11;4.144599914550781;4.207
2019-12-12;4.123700141906738;4.163
2019-12-13;4.087247848510742;4.127
2019-12-16;4.0858001708984375;4.137
2019-12-17;4.0619001388549805;4.118
2019-12-18;4.070199966430664;4.117
2019-12-19;4.059662818908691;4.089
2019-12-20;4.06879997253418;4.074
2019-12-23;4.079899787902832;4.078
2019-12-24;4.081999778747559;4.059
2019-12-25;4.082799911499023;4.044
2019-12-26;4.083000183105469;4.032
2019-12-27;4.054699897766113;4.028
2019-12-30;4.022299766540527;4.014
2019-12-31;4.015710830688477;3.976
2020-01-01;4.016786098480225;3.965
2020-01-02;4.016300201416016;3.97
2020-01-03;4.023399829864502;4.008
2020-01-06;4.057000160217285;4.067
2020-01-07;4.060400009155273;4.075
2020-01-08;4.066199779510498;4.092
2020-01-09;4.06279993057251;4.047
2020-01-10;4.092100143432617;4.087
2020-01-13;4.070499897003174;4.058
2020-01-14;4.1458001136779785;4.101
2020-01-15;4.13129997253418;4.098
2020-01-16;4.174200057983398;4.104
2020-01-17;4.183599948883057;4.108
2020-01-20;4.161600112915039;4.096
2020-01-21;4.188499927520752;4.114
2020-01-22;4.210899829864502;4.13
2020-01-23;4.181300163269043;4.112
2020-01-24;4.169099807739258;4.125
2020-01-27;4.1595001220703125;4.148
2020-01-28;4.206099987030029;4.195
2020-01-29;4.193399906158447;4.19
2020-01-30;4.228899955749512;4.212
2020-01-31;4.242199897766113;4.255
2020-02-03;4.282599925994873;4.287
2020-02-04;4.246799945831299;4.238
2020-02-05;4.253699779510498;4.221
2020-02-06;4.23360013961792;4.207
2020-02-07;4.280799865722656;4.24
2020-02-10;4.320400238037109;4.297
2020-02-11;4.320974826812744;4.305
2020-02-12;4.327530860900879;4.278
2020-02-13;4.354499816894531;4.263
2020-02-14;4.346766948699951;4.269
2020-02-17;4.296999931335449;4.264
2020-02-18;4.326499938964844;4.28
2020-02-19;4.354800224304199;4.286
2020-02-20;4.363999843597412;4.301
2020-02-21;4.392300128936768;4.358
2020-02-24;4.389800071716309;4.35
2020-02-25;4.386600017547607;4.363
2020-02-26;4.3867998123168945;4.386
2020-02-27;4.449100017547607;4.412
2020-02-28;4.484799861907959;4.425
2020-03-02;4.441299915313721;4.484
2020-03-03;4.472400188446045;4.433
2020-03-04;4.513199806213379;4.426
2020-03-05;4.583399772644043;4.415
2020-03-06;4.606200218200684;4.458
2020-03-09;4.589799880981445;4.485
2020-03-10;4.722899913787842;4.547
2020-03-11;4.642099857330322;4.563
2020-03-12;4.813799858093262;4.578
2020-03-13;4.790200233459473;4.748
2020-03-16;4.85260009765625;4.743
2020-03-17;4.999000072479248;4.815
2020-03-18;5.009699821472168;4.831
2020-03-19;5.103961944580078;5.049
2020-03-20;5.094200134277344;5.066
2020-03-23;5.045499801635742;5.097
2020-03-24;5.14169979095459;5.044
2020-03-25;5.098100185394287;4.958
2020-03-26;5.033699989318848;4.859
2020-03-27;5.022600173950195;4.799
2020-03-30;5.104629039764404;4.746
2020-03-31;5.192699909210205;4.876
2020-04-01;5.203499794006348;4.889
2020-04-02;5.248199939727783;4.946
2020-04-03;5.255300045013428;4.957
2020-04-06;5.348499774932861;5.072
2020-04-07;5.285299777984619;4.95
2020-04-08;5.221700191497803;4.893
2020-04-09;5.123499870300293;4.835
2020-04-10;5.105800151824951;4.774
2020-04-13;5.105500221252441;4.77
2020-04-14;5.198500156402588;4.78
2020-04-15;5.1620001792907715;4.806
2020-04-16;5.236999988555908;4.912
2020-04-17;5.230899810791016;4.907
2020-04-20;5.232699871063232;4.878
2020-04-21;5.315400123596191;4.905
2020-04-22;5.315000057220459;4.961
2020-04-23;5.456900119781494;4.968
2020-04-24;5.533100128173828;4.959
2020-04-27;5.5725998878479;4.953
2020-04-28;5.652599811553955;4.93
2020-04-29;5.497399806976318;4.867
2020-04-30;5.334799766540527;4.769
2020-05-01;5.486000061035156;4.816
2020-05-04;5.4770002365112305;4.894
2020-05-05;5.540599822998047;4.904
2020-05-06;5.578100204467773;4.887
2020-05-07;5.715199947357178;4.96
2020-05-08;5.828719139099121;4.872
2020-05-11;5.4770002365112305;4.812
2020-05-12;5.8171000480651855;4.854
2020-05-13;5.884799957275391;4.868
2020-05-14;5.88640022277832;4.937
2020-05-15;5.8094000816345215;4.948
2020-05-18;5.855199813842773;4.993
2020-05-19;5.718999862670898;4.89
2020-05-20;5.755199909210205;4.865
2020-05-21;5.690499782562256;4.772
2020-05-22;5.5524001121521;4.763
2020-05-25;5.52869987487793;4.83
2020-05-26;5.443399906158447;4.798
2020-05-27;5.343999862670898;4.755
2020-05-28;5.27269983291626;4.792
2020-05-29;5.403600215911865;4.759
2020-06-01;5.334799766540527;4.746
2020-06-02;5.366499900817871;4.663
2020-06-03;5.1992998123168945;4.564
2020-06-04;5.061600208282471;4.544
2020-06-05;5.117199897766113;4.508
2020-06-08;4.959499835968018;4.454
2020-06-09;4.821599960327148;4.445
2020-06-10;4.898399829864502;4.497
2020-06-11;4.9721999168396;4.486
2020-06-12;4.974999904632568;4.668
2020-06-15;5.047800064086914;4.668
2020-06-16;5.153206825256348;4.601
2020-06-17;5.243599891662598;4.625
2020-06-18;5.22790002822876;4.675
2020-06-19;5.377200126647949;4.735
2020-06-22;5.309999942779541;4.744
2020-06-23;5.2519001960754395;4.71
2020-06-24;5.151000022888184;4.699
2020-06-25;5.34660005569458;4.768
2020-06-26;5.359499931335449;4.712
2020-06-29;5.480899810791016;4.762
2020-06-30;5.402100086212158;4.757
2020-07-01;5.461699962615967;4.761
2020-07-02;5.316199779510498;4.715
2020-07-03;5.35890007019043;4.669
2020-07-06;5.311399936676025;4.664
2020-07-07;5.354300022125244;4.647
2020-07-08;5.377799987792969;4.64
2020-07-09;5.342599868774414;4.603
2020-07-10;5.337800025939941;4.6
2020-07-13;5.326900005340576;4.617
2020-07-14;5.401500225067139;4.639
2020-07-15;5.366799831390381;4.621
2020-07-16;5.366948127746582;4.591
2020-07-17;5.330699920654297;4.634
2020-07-20;5.385300159454346;4.623
2020-07-21;5.327700138092041;4.606
2020-07-22;5.1697998046875;4.552
2020-07-23;5.118100166320801;4.547
2020-07-24;5.210599899291992;4.577
2020-07-27;5.229100227355957;4.59
2020-07-28;5.141421794891357;4.538
2020-07-29;5.152299880981445;4.553
2020-07-30;5.168799877166748;4.532
2020-07-31;5.153900146484375;4.56
2020-08-03;5.221199989318848;4.589
2020-08-04;5.318699836730957;4.613
2020-08-05;5.290200233459473;4.65
2020-08-06;5.290900230407715;4.658
2020-08-07;5.331299781799316;4.639
2020-08-10;5.43720006942749;4.728
2020-08-11;5.480500221252441;4.808
2020-08-12;5.38040018081665;4.774
2020-08-13;5.434999942779541;4.765
2020-08-14;5.367000102996826;4.779
2020-08-17;5.42080020904541;4.791
2020-08-18;5.508299827575684;4.825
2020-08-19;5.465400218963623;4.755
2020-08-20;5.556399822235107;4.77
2020-08-21;5.5559000968933105;4.789
2020-08-24;5.618599891662598;4.806
2020-08-25;5.610599994659424;4.781
2020-08-26;5.507400035858154;4.771
2020-08-27;5.6072001457214355;4.731
2020-08-28;5.568699836730957;4.736
2020-08-31;5.389999866485596;4.701
2020-09-01;5.490900039672852;4.721
2020-09-02;5.397299766540527;4.672
2020-09-03;5.338699817657471;4.679
2020-09-04;5.289899826049805;4.709
2020-09-07;5.301000118255615;4.682
2020-09-08;5.298299789428711;4.72
2020-09-09;5.360599994659424;4.773
2020-09-10;5.308499813079834;4.713
2020-09-11;5.320499897003174;4.761
2020-09-14;5.316199779510498;4.724
2020-09-15;5.2683000564575195;4.703
2020-09-16;5.2743000984191895;4.686
2020-09-17;5.236000061035156;4.67
2020-09-18;5.237800121307373;4.676
2020-09-21;5.389800071716309;4.69
2020-09-22;5.412600040435791;4.778
2020-09-23;5.469900131225586;4.794
2020-09-24;5.592400074005127;4.847
2020-09-25;5.508399963378906;4.835
2020-09-28;5.561100006103516;4.855
2020-09-29;5.660200119018555;4.859
2020-09-30;5.630499839782715;4.85
2020-10-01;5.608399868011475;4.838
2020-10-02;5.642000198364258;4.821
2020-10-05;5.681600093841553;4.839
2020-10-06;5.573400020599365;4.889
2020-10-07;5.593800067901611;4.911
2020-10-08;5.611299991607666;4.957
2020-10-09;5.598599910736084;4.949
2020-10-12;5.5289998054504395;4.906
2020-10-13;5.529699802398682;4.943
2020-10-14;5.56850004196167;4.908
2020-10-15;5.5904998779296875;4.909
2020-10-16;5.611199855804443;4.953
2020-10-19;5.644800186157227;4.92
2020-10-20;5.605599880218506;4.897
2020-10-21;5.6041998863220215;4.893
2020-10-22;5.607800006866455;4.86
2020-10-23;5.591300010681152;4.828
2020-10-26;5.616199970245361;4.818
2020-10-27;5.622700214385986;4.808
2020-10-28;5.7052001953125;4.808
2020-10-29;5.744900226593018;4.821
2020-10-30;5.7778000831604;4.844
2020-11-02;5.741399765014648;4.825
2020-11-03;5.741099834442139;4.797
2020-11-04;5.754899978637695;4.763
2020-11-05;5.663000106811523;4.745
2020-11-06;5.523399829864502;4.761
2020-11-09;5.36269998550415;4.729
2020-11-10;5.384699821472168;4.75
2020-11-11;5.413899898529053;4.724
2020-11-12;5.389999866485596;4.725
2020-11-13;5.456699848175049;4.734
2020-11-16;5.456999778747559;4.756
2020-11-17;5.414899826049805;4.752
2020-11-18;5.327199935913086;4.774
2020-11-19;5.361700057983398;4.761
2020-11-20;5.304500102996826;4.762
2020-11-23;5.3780999183654785;4.773
2020-11-24;5.4405999183654785;4.811
2020-11-25;5.372600078582764;4.805
2020-11-26;5.3225998878479;4.782
2020-11-27;5.335299968719482;4.834
2020-11-30;5.34250020980835;4.807
2020-12-01;5.331099987030029;4.778
2020-12-02;5.204899787902832;4.755
2020-12-03;5.216300010681152;4.752
2020-12-04;5.151000022888184;4.744
2020-12-07;5.154399871826172;4.759
2020-12-08;5.098299980163574;4.74
2020-12-09;5.119699954986572;4.736
2020-12-10;5.1697001457214355;4.753
2020-12-11;5.024199962615967;4.716
2020-12-14;5.064199924468994;4.721
2020-12-15;5.117700099945068;4.738
2020-12-16;5.078884124755859;4.773
2020-12-17;5.083199977874756;4.755
2020-12-18;5.0569000244140625;4.683
2020-12-21;5.100599765777588;4.715
2020-12-22;5.118937969207764;4.704
2020-12-23;5.1566548347473145;4.694
