;BRL;BRL_emerg_PCA
2016-05-30;3.6089000701904297;3.88
2016-05-31;3.5673999786376953;3.855
2016-06-01;3.583199977874756;3.904
2016-06-02;3.5910000801086426;3.873
2016-06-03;3.5801000595092773;3.86
2016-06-06;3.524499893188477;3.792
2016-06-07;3.484499931335449;3.718
2016-06-08;3.4349000453948975;3.675
2016-06-09;3.3575000762939453;3.669
2016-06-10;3.395900011062622;3.738
2016-06-13;3.415800094604492;3.782
2016-06-14;3.477299928665161;3.799
2016-06-15;3.475100040435791;3.829
2016-06-16;3.4693000316619873;3.781
2016-06-17;3.461199998855591;3.816
2016-06-20;3.4128000736236572;3.715
2016-06-21;3.391700029373169;3.717
2016-06-22;3.412100076675415;3.663
2016-06-23;3.374300003051758;3.595
2016-06-24;3.336999893188477;3.648
2016-06-27;3.3677000999450684;3.774
2016-06-28;3.3893001079559326;3.847
2016-06-29;3.302500009536743;3.764
2016-06-30;3.237600088119507;3.684
2016-07-01;3.205899953842163;3.613
2016-07-04;3.230600118637085;3.609
2016-07-05;3.2885000705718994;3.62
2016-07-06;3.299099922180176;3.665
2016-07-07;3.3269999027252197;3.699
2016-07-08;3.3610999584198;3.648
2016-07-11;3.2976999282836914;3.629
2016-07-12;3.3071999549865723;3.613
2016-07-13;3.2934999465942383;3.553
2016-07-14;3.2616000175476074;3.548
2016-07-15;3.2483999729156494;3.535
2016-07-18;3.276599884033203;3.572
2016-07-19;3.249399900436402;3.526
2016-07-20;3.2479000091552734;3.554
2016-07-21;3.252700090408325;3.514
2016-07-22;3.2685999870300293;3.515
2016-07-25;3.251499891281128;3.562
2016-07-26;3.282099962234497;3.554
2016-07-27;3.2699999809265137;3.602
2016-07-28;3.2585999965667725;3.549
2016-07-29;3.281899929046631;3.556
2016-08-01;3.2462000846862793;3.468
2016-08-02;3.2583999633789062;3.518
2016-08-03;3.2527999877929688;3.46
2016-08-04;3.234600067138672;3.476
2016-08-05;3.186899900436402;3.5
2016-08-08;3.1607000827789307;3.457
2016-08-09;3.168600082397461;3.483
2016-08-10;3.142899990081787;3.42
2016-08-11;3.1247000694274902;3.367
2016-08-12;3.138999938964844;3.364
2016-08-15;3.190500020980835;3.359
2016-08-16;3.184799909591675;3.385
2016-08-17;3.201200008392334;3.385
2016-08-18;3.2047998905181885;3.393
2016-08-19;3.2379000186920166;3.32
2016-08-22;3.2044999599456787;3.363
2016-08-23;3.198699951171875;3.425
2016-08-24;3.2355000972747803;3.439
2016-08-25;3.223299980163574;3.455
2016-08-26;3.228300094604492;3.443
2016-08-29;3.2641000747680664;3.46
2016-08-30;3.22760009765625;3.441
2016-08-31;3.236799955368042;3.485
2016-09-01;3.2260000705718994;3.469
2016-09-02;3.253200054168701;3.527
2016-09-05;3.2560999393463135;3.518
2016-09-06;3.267199993133545;3.502
2016-09-07;3.1963000297546387;3.406
2016-09-08;3.190700054168701;3.356
2016-09-09;3.214900016784668;3.382
2016-09-12;3.271699905395508;3.376
2016-09-13;3.2469000816345215;3.421
2016-09-14;3.3141000270843506;3.485
2016-09-15;3.3434998989105225;3.422
2016-09-16;3.299799919128418;3.378
2016-09-19;3.265500068664551;3.388
2016-09-20;3.271199941635132;3.352
2016-09-21;3.2560999393463135;3.322
2016-09-22;3.20959997177124;3.293
2016-09-23;3.2170000076293945;3.225
2016-09-26;3.2432000637054443;3.242
2016-09-27;3.240600109100342;3.275
2016-09-28;3.232599973678589;3.276
2016-09-29;3.2177999019622803;3.252
2016-09-30;3.259299993515014;3.252
2016-10-03;3.25979995727539;3.294
2016-10-04;3.208699941635132;3.287
2016-10-05;3.254499912261963;3.333
2016-10-06;3.2184998989105225;3.344
2016-10-07;3.2272000312805176;3.316
2016-10-10;3.2193000316619873;3.345
2016-10-11;3.202699899673462;3.342
2016-10-12;3.1958999633789062;3.411
2016-10-13;3.200700044631958;3.406
2016-10-14;3.177299976348877;3.409
2016-10-17;3.2019999027252197;3.466
2016-10-18;3.204200029373169;3.482
2016-10-19;3.1816999912261963;3.443
2016-10-20;3.166100025177002;3.443
2016-10-21;3.1391000747680664;3.433
2016-10-24;3.148900032043457;3.46
2016-10-25;3.124500036239624;3.42
2016-10-26;3.1103999614715576;3.394
2016-10-27;3.1387999057769775;3.376
2016-10-28;3.165299892425537;3.353
2016-10-31;3.2030999660491943;3.341
2016-11-01;3.198199987411499;3.278
2016-11-02;3.235100030899048;3.337
2016-11-03;3.2525999546051025;3.277
2016-11-04;3.2583999633789062;3.329
2016-11-07;3.232300043106079;3.358
2016-11-08;3.200900077819824;3.33
2016-11-09;3.168100118637085;3.184
2016-11-10;3.2330000400543213;3.212
2016-11-11;3.3956000804901123;3.22
2016-11-14;3.390000104904175;3.338
2016-11-15;3.4402999877929688;3.521
2016-11-16;3.441699981689453;3.476
2016-11-17;3.450700044631958;3.51
2016-11-18;3.4323999881744385;3.505
2016-11-21;3.3822999000549316;3.541
2016-11-22;3.387399911880493;3.439
2016-11-23;3.363600015640259;3.514
2016-11-24;3.4310998916625977;3.538
2016-11-25;3.390700101852417;3.464
2016-11-28;3.4210000038146973;3.475
2016-11-29;3.4072000980377197;3.4
2016-11-30;3.4537999629974365;3.396
2016-12-01;3.4063000679016113;3.37
2016-12-02;3.572999954223633;3.426
2016-12-05;3.4746999740600586;3.462
2016-12-06;3.4200000762939453;3.381
2016-12-07;3.4063000679016113;3.28
2016-12-08;3.3815999031066895;3.226
2016-12-09;3.373699903488159;3.334
2016-12-12;3.377000093460083;3.391
2016-12-13;3.3373000621795654;3.342
2016-12-14;3.334199905395508;3.315
2016-12-15;3.36899995803833;3.396
2016-12-16;3.365700006484986;3.37
2016-12-19;3.390399932861328;3.448
2016-12-20;3.363899946212769;3.429
2016-12-21;3.353100061416626;3.399
2016-12-22;3.325400114059448;1.012
2016-12-23;3.28629994392395;3.365
2016-12-26;3.2695000171661377;3.504
2016-12-27;3.2695999145507812;3.421
2016-12-28;3.269399881362915;3.4
2016-12-29;3.2825000286102295;3.433
2016-12-30;3.2523000240325928;3.343
2017-01-02;3.253200054168701;3.407
2017-01-03;3.2839999198913574;3.349
2017-01-04;3.263499975204468;3.314
2017-01-05;3.214099884033203;3.279
2017-01-06;3.197700023651123;3.242
2017-01-09;3.2221999168395996;3.351
2017-01-10;3.195499897003174;3.227
2017-01-11;3.194499969482422;3.283
2017-01-12;3.1963000297546387;3.269
2017-01-13;3.186800003051758;3.247
2017-01-16;3.186800003051758;3.265
2017-01-17;3.240499973297119;3.234
2017-01-18;3.2098000049591064;3.147
2017-01-19;3.229599952697754;3.206
2017-01-20;3.1949000358581543;3.279
2017-01-23;3.1422998905181885;3.198
2017-01-24;3.1617000102996826;3.136
2017-01-25;3.1686999797821045;3.255
2017-01-26;3.1684999465942383;3.213
2017-01-27;3.176100015640259;3.23
2017-01-30;3.109600067138672;3.273
2017-01-31;3.125499963760376;3.242
2017-02-01;3.150099992752075;3.217
2017-02-02;3.128000020980835;3.248
2017-02-03;3.122499942779541;3.214
2017-02-06;3.119499921798706;3.144
2017-02-07;3.1136999130249023;3.157
2017-02-08;3.1166999340057373;3.271
2017-02-09;3.1159000396728516;3.232
2017-02-10;3.1287999153137207;3.208
2017-02-13;3.107100009918213;3.213
2017-02-14;3.110100030899048;3.249
2017-02-15;3.081199884414673;3.199
2017-02-16;3.0560998916625977;3.131
2017-02-17;3.0875000953674316;3.136
2017-02-20;3.0954999923706055;3.172
2017-02-21;3.0855000019073486;3.214
2017-02-22;3.093899965286255;3.231
2017-02-23;3.062299966812134;3.263
2017-02-24;3.06030011177063;3.228
2017-02-27;3.094599962234497;3.234
2017-02-28;3.105299949645996;3.246
2017-03-01;3.1080000400543213;3.312
2017-03-02;3.088200092315674;3.305
2017-03-03;3.154599905014038;3.367
2017-03-06;3.119999885559082;3.316
2017-03-07;3.137200117111206;3.407
2017-03-08;3.1159000396728516;3.359
2017-03-09;3.1593000888824463;3.424
2017-03-10;3.1912999153137207;3.426
2017-03-13;3.1475000381469727;3.423
2017-03-14;3.152400016784668;3.39
2017-03-15;3.1637001037597656;3.465
2017-03-16;3.099900007247925;3.357
2017-03-17;3.11929988861084;3.241
2017-03-20;3.0866000652313232;3.3
2017-03-21;3.071000099182129;3.28
2017-03-22;3.0868000984191895;3.309
2017-03-23;3.0848000049591064;3.277
2017-03-24;3.1380999088287354;3.285
2017-03-27;3.109699964523315;3.259
2017-03-28;3.125200033187866;3.279
2017-03-29;3.138400077819824;3.349
2017-03-30;3.1221001148223877;3.38
2017-03-31;3.147700071334839;3.392
2017-04-03;3.121799945831299;3.406
2017-04-04;3.11299991607666;3.418
2017-04-05;3.095599889755249;3.388
2017-04-06;3.1196000576019287;3.416
2017-04-07;3.1414999961853027;3.428
2017-04-10;3.144700050354004;3.435
2017-04-11;3.1317999362945557;3.467
2017-04-12;3.1368000507354736;3.484
2017-04-13;3.123500108718872;3.431
2017-04-14;3.142400026321411;3.433
2017-04-17;3.143699884414673;3.396
2017-04-18;3.1303000450134277;3.367
2017-04-19;3.1064999103546143;3.323
2017-04-20;3.1482999324798584;3.335
2017-04-21;3.14709997177124;3.309
2017-04-24;3.1468000411987305;3.27
2017-04-25;3.127000093460083;3.315
2017-04-26;3.147200107574463;3.219
2017-04-27;3.171099901199341;3.324
2017-04-28;3.1810998916625977;3.358
2017-05-01;3.176100015640259;3.38
2017-05-02;3.175100088119507;3.367
2017-05-03;3.1501998901367188;3.377
2017-05-04;3.162100076675415;3.351
2017-05-05;3.1849000453948975;3.376
2017-05-08;3.17770004272461;3.377
2017-05-09;3.1963999271392822;3.406
2017-05-10;3.186800003051758;3.466
2017-05-11;3.1656999588012695;3.444
2017-05-12;3.138999938964844;3.392
2017-05-15;3.17770004272461;3.403
2017-05-16;3.1082000732421875;3.333
2017-05-17;3.0957999229431152;3.234
2017-05-18;3.1333999633789062;3.23
2017-05-19;3.36899995803833;3.377
2017-05-22;3.2532999515533447;3.283
2017-05-23;3.265399932861328;3.29
2017-05-24;3.2685999870300293;3.34
2017-05-25;3.274199962615967;3.25
2017-05-26;3.2734999656677246;3.242
2017-05-29;3.17770004272461;3.313
2017-05-30;3.2553999423980713;3.261
2017-05-31;3.256200075149536;3.346
2017-06-01;3.225100040435791;3.24
2017-06-02;3.249000072479248;3.247
2017-06-05;3.2492001056671143;3.259
2017-06-06;3.296099901199341;3.262
2017-06-07;3.2760000228881836;3.276
2017-06-08;3.2672998905181885;3.329
2017-06-09;3.2595999240875244;3.283
2017-06-12;3.17770004272461;3.296
2017-06-13;3.316699981689453;3.326
2017-06-14;3.3143999576568604;3.319
2017-06-15;3.272599935531616;3.297
2017-06-16;3.2736001014709473;3.384
2017-06-19;3.288599967956543;3.35
2017-06-20;3.281100034713745;3.324
2017-06-21;3.325500011444092;3.341
2017-06-22;3.333400011062622;3.397
2017-06-23;3.3396999835968018;3.359
2017-06-26;3.3415000438690186;3.303
2017-06-27;3.294800043106079;3.334
2017-06-28;3.312000036239624;3.274
2017-06-29;3.2795000076293945;3.313
2017-06-30;3.30270004272461;3.302
2017-07-03;3.17770004272461;3.295
2017-07-04;3.30049991607666;3.354
2017-07-05;3.3092000484466553;3.282
2017-07-06;3.2869999408721924;3.367
2017-07-07;3.297300100326538;3.403
2017-07-10;3.17770004272461;3.381
2017-07-12;3.2530999183654785;3.38
2017-07-13;3.2067999839782715;3.39
2017-07-14;3.2100000381469727;3.353
2017-07-17;3.17770004272461;3.299
2017-07-18;3.1812000274658203;3.312
2017-07-19;3.1526999473571777;3.297
2017-07-20;3.147700071334839;3.272
2017-07-21;3.1184000968933105;3.211
2017-07-24;3.17770004272461;3.217
2017-07-25;3.144399881362915;3.262
2017-07-26;3.1712000370025635;3.254
2017-07-27;3.137500047683716;3.212
2017-07-28;3.152600049972534;3.214
2017-07-31;3.17770004272461;3.198
2017-08-01;3.1257998943328857;3.202
2017-08-02;3.12280011177063;3.195
2017-08-03;3.1122000217437744;3.199
2017-08-04;3.111500024795532;3.164
2017-08-07;3.129300117492676;3.219
2017-08-08;3.1242001056671143;3.201
2017-08-09;3.1259000301361084;3.178
2017-08-10;3.1522998809814453;3.205
2017-08-11;3.1735999584198;3.209
2017-08-14;3.17770004272461;3.19
2017-08-15;3.1872000694274902;3.188
2017-08-16;3.16759991645813;3.181
2017-08-17;3.151400089263916;3.142
2017-08-18;3.17330002784729;3.207
2017-08-21;3.17770004272461;3.191
2017-08-22;3.163000106811523;3.161
2017-08-23;3.1605000495910645;3.164
2017-08-24;3.1393001079559326;3.137
2017-08-25;3.1465001106262207;3.146
2017-08-28;3.1586999893188477;3.042
2017-08-29;3.165800094604492;3.056
2017-08-30;3.1642000675201416;3.1
2017-08-31;3.158799886703491;3.096
2017-09-01;3.1459999084472656;3.054
2017-09-04;3.17770004272461;3.048
2017-09-05;3.139400005340576;3.052
2017-09-06;3.115799903869629;3.075
2017-09-07;3.097899913787842;3.042
2017-09-08;3.097599983215332;2.994
2017-09-11;3.17770004272461;3.046
2017-09-12;3.0996999740600586;3.06
2017-09-13;3.1219000816345215;3.052
2017-09-14;3.1315999031066895;3.121
2017-09-15;3.1180999279022217;3.116
2017-09-18;3.109699964523315;3.112
2017-09-19;3.1349000930786133;3.088
2017-09-20;3.1328001022338867;3.141
2017-09-21;3.1305999755859375;3.138
2017-09-22;3.134500026702881;3.128
2017-09-25;3.123500108718872;3.134
2017-09-26;3.1572999954223633;3.196
2017-09-27;3.1638998985290527;3.189
2017-09-28;3.1919000148773193;3.191
2017-09-29;3.1809000968933105;3.211
2017-10-02;3.1633999347686768;3.23
2017-10-03;3.152899980545044;3.239
2017-10-04;3.1407999992370605;3.206
2017-10-05;3.13319993019104;3.177
2017-10-06;3.152400016784668;3.17
2017-10-09;3.1554999351501465;3.185
2017-10-10;3.186800003051758;3.158
2017-10-11;3.177799940109253;3.195
2017-10-12;3.1696999073028564;3.121
2017-10-13;3.1689999103546143;3.085
2017-10-16;3.146199941635132;3.045
2017-10-17;3.170300006866455;3.066
2017-10-18;3.156100034713745;3.067
2017-10-19;3.170099973678589;3.094
2017-10-20;3.164900064468384;3.061
2017-10-23;3.1909000873565674;3.132
2017-10-24;3.2344000339508057;3.094
2017-10-25;3.2425999641418457;3.168
2017-10-26;3.2311999797821045;3.152
2017-10-27;3.2864999771118164;3.247
2017-10-30;3.234800100326538;3.203
2017-10-31;3.2873001098632812;3.175
2017-11-01;3.2695999145507812;3.21
2017-11-02;3.266200065612793;3.245
2017-11-03;3.2646000385284424;3.166
2017-11-06;3.29259991645813;3.26
2017-11-07;3.2479000091552734;3.231
2017-11-08;3.2701001167297363;3.245
2017-11-09;3.251300096511841;3.27
2017-11-10;3.248699903488159;3.2
2017-11-13;3.276400089263916;3.243
2017-11-14;3.275899887084961;3.25
2017-11-15;3.311899900436402;3.15
2017-11-17;3.2706000804901123;3.22
2017-11-20;3.254499912261963;3.201
2017-11-21;3.253999948501587;3.261
2017-11-22;3.2572999000549316;3.288
2017-11-23;3.222899913787842;3.222
2017-11-24;3.2202999591827393;3.187
2017-11-27;3.232899904251098;3.23
2017-11-28;3.2263998985290527;3.231
2017-11-29;3.209700107574463;3.243
2017-11-30;3.244800090789795;3.24
2017-12-01;3.271199941635132;3.199
2017-12-04;3.2574000358581543;3.279
2017-12-05;3.2425999641418457;3.265
2017-12-06;3.240299940109253;3.242
2017-12-07;3.234299898147583;3.256
2017-12-08;3.2871999740600586;3.304
2017-12-11;3.2878000736236572;3.249
2017-12-12;3.303299903869629;3.207
2017-12-13;3.303100109100342;3.27
2017-12-14;3.3085999488830566;3.182
2017-12-15;3.340399980545044;3.195
2017-12-18;3.2920000553131104;3.168
2017-12-19;3.2904999256134033;3.075
2017-12-20;3.2885000705718994;3.046
2017-12-21;3.2964999675750732;3.03
2017-12-22;3.30679988861084;2.978
2017-12-25;3.3380000591278076;2.957
2017-12-26;3.3355000019073486;2.914
2017-12-27;3.3097000122070312;2.963
2017-12-28;3.3132998943328857;2.93
2017-12-29;3.3111000061035156;2.937
2018-01-01;3.3076000213623047;2.911
2018-01-02;3.311000108718872;2.891
2018-01-03;3.2578001022338867;2.894
2018-01-04;3.2355000972747803;2.913
2018-01-05;3.233099937438965;2.896
2018-01-08;3.226599931716919;2.925
2018-01-09;3.239000082015991;2.941
2018-01-10;3.246799945831299;2.931
2018-01-11;3.2263998985290527;2.966
2018-01-12;3.214200019836426;2.905
2018-01-15;3.200700044631958;2.92
2018-01-16;3.213200092315674;2.884
2018-01-17;3.2227001190185547;2.936
2018-01-18;3.2221999168395996;2.974
2018-01-19;3.2051000595092773;2.938
2018-01-22;3.194700002670288;2.952
2018-01-23;3.200700044631958;2.961
2018-01-24;3.2355000972747803;2.992
2018-01-25;3.1451001167297363;2.938
2018-01-26;3.146899938583374;2.95
2018-01-29;3.1510000228881836;2.945
2018-01-30;3.153599977493286;2.953
2018-01-31;3.179500102996826;2.978
2018-02-01;3.1847000122070312;2.964
2018-02-02;3.1637001037597656;2.931
2018-02-05;3.215399980545044;2.954
2018-02-06;3.261100053787231;2.993
2018-02-07;3.2334001064300537;2.959
2018-02-08;3.26990008354187;2.986
2018-02-09;3.284600019454956;3.04
2018-02-12;3.290800094604492;3.053
2018-02-13;3.2939999103546143;3.034
2018-02-14;3.2941999435424805;3.038
2018-02-15;3.216200113296509;2.997
2018-02-16;3.2263998985290527;2.965
2018-02-19;3.2281999588012695;2.974
2018-02-20;3.233099937438965;2.97
2018-02-21;3.254300117492676;2.98
2018-02-22;3.2676000595092773;3.024
2018-02-23;3.248699903488159;3.016
2018-02-26;3.2372000217437744;2.953
2018-02-27;3.2225000858306885;2.977
2018-02-28;3.248500108718872;3.014
2018-03-01;3.244800090789795;3.035
2018-03-02;3.25;3.031
2018-03-05;3.2495999336242676;3.057
2018-03-06;3.240999937057495;3.041
2018-03-07;3.2079999446868896;3.055
2018-03-08;3.2428998947143555;3.068
2018-03-09;3.2660999298095703;3.091
2018-03-12;3.2560999393463135;3.073
2018-03-13;3.2602999210357666;3.076
2018-03-14;3.258699893951416;3.086
2018-03-15;3.258500099182129;3.068
2018-03-16;3.282099962234497;3.098
2018-03-19;3.280100107192993;3.115
2018-03-20;3.28410005569458;3.116
2018-03-21;3.3087000846862793;3.145
2018-03-22;3.272700071334839;3.085
2018-03-23;3.3141000270843506;3.138
2018-03-26;3.314500093460083;3.117
2018-03-27;3.31030011177063;3.099
2018-03-28;3.3229000568389893;3.122
2018-03-29;3.3192999362945557;3.152
2018-03-30;3.303499937057495;3.143
2018-04-02;3.302000045776367;3.094
2018-04-03;3.3094000816345215;3.157
2018-04-04;3.339400053024292;3.149
2018-04-05;3.327699899673462;3.165
2018-04-06;3.341599941253662;3.17
2018-04-09;3.367500066757202;3.17
2018-04-10;3.4210000038146973;3.138
2018-04-11;3.4072999954223633;3.16
2018-04-12;3.3731000423431396;3.158
2018-04-13;3.4110000133514404;3.16
2018-04-16;3.424299955368042;3.171
2018-04-17;3.416100025177002;3.174
2018-04-18;3.4058001041412354;3.167
2018-04-19;3.3770999908447266;3.139
2018-04-20;3.382699966430664;3.112
2018-04-23;3.4137001037597656;3.109
2018-04-24;3.448899984359741;3.151
2018-04-25;3.4714999198913574;3.14
2018-04-26;3.4809000492095947;3.168
2018-04-27;3.4742000102996826;3.177
2018-04-30;3.4581000804901123;3.193
2018-05-01;3.5058000087738037;3.22
2018-05-02;3.5060999393463135;3.221
2018-05-03;3.549599885940552;3.24
2018-05-04;3.526599884033203;3.253
2018-05-07;3.5255000591278076;3.205
2018-05-08;3.5492000579833984;3.24
2018-05-09;3.561899900436402;3.269
2018-05-10;3.5903000831604004;3.264
2018-05-11;3.549499988555908;3.238
2018-05-14;3.60290002822876;3.194
2018-05-15;3.6215999126434326;3.229
2018-05-16;3.648699998855591;3.279
2018-05-17;3.6744000911712646;3.275
2018-05-18;3.695100069046021;3.281
2018-05-21;3.7383999824523926;3.274
2018-05-22;3.6756999492645264;3.305
2018-05-23;3.6459999084472656;3.285
2018-05-24;3.625600099563598;3.283
2018-05-25;3.648099899291992;3.316
2018-05-28;3.626199960708618;3.312
2018-05-29;3.734200000762939;3.303
2018-05-30;3.724100112915039;3.319
2018-05-31;3.722100019454956;3.288
2018-06-01;3.7219998836517334;3.297
2018-06-04;3.7616000175476074;3.291
2018-06-05;3.744499921798706;3.276
2018-06-06;3.80430006980896;3.254
2018-06-07;3.843400001525879;3.233
2018-06-08;3.900700092315674;3.239
2018-06-11;3.704900026321411;3.234
2018-06-12;3.7088000774383545;3.271
2018-06-13;3.714999914169311;3.277
2018-06-14;3.7188000679016113;3.283
2018-06-15;3.803999900817871;3.321
2018-06-18;3.7286999225616455;3.328
2018-06-19;3.7462000846862793;3.359
2018-06-20;3.744999885559082;3.478
2018-06-21;3.7690999507904057;3.395
2018-06-22;3.7651000022888184;3.404
2018-06-25;3.78629994392395;3.384
2018-06-26;3.775099992752075;3.41
2018-06-27;3.795799970626831;3.415
2018-06-28;3.860100030899048;3.44
2018-06-29;3.859499931335449;3.482
2018-07-02;3.875600099563598;3.476
2018-07-03;3.912600040435791;3.484
2018-07-04;3.8963000774383545;3.486
2018-07-05;3.91100001335144;3.49
2018-07-06;3.931299924850464;3.489
2018-07-09;3.865900039672851;3.467
2018-07-10;3.871299982070923;3.486
2018-07-11;3.8150999546051025;3.49
2018-07-12;3.8761000633239746;3.531
2018-07-13;3.88070011138916;3.513
2018-07-16;3.849400043487549;3.51
2018-07-17;3.8559999465942383;3.513
2018-07-18;3.835900068283081;3.522
2018-07-19;3.8492000102996826;3.529
2018-07-20;3.8285000324249263;3.564
2018-07-23;3.7708001136779785;3.507
2018-07-24;3.780400037765503;3.562
2018-07-25;3.7460999488830566;3.552
2018-07-26;3.6863999366760254;3.527
2018-07-27;3.74429988861084;3.547
2018-07-30;3.7111001014709473;3.53
2018-07-31;3.728100061416626;3.521
2018-08-01;3.753000020980835;3.513
2018-08-02;3.746999979019165;3.542
2018-08-03;3.7483999729156494;3.573
2018-08-06;3.7023000717163086;3.567
2018-08-07;3.734499931335449;3.598
2018-08-08;3.750499963760376;3.587
2018-08-09;3.770100116729736;3.599
2018-08-10;3.799599885940552;3.629
2018-08-13;3.865400075912475;3.785
2018-08-14;3.881999969482422;3.824
2018-08-15;3.864399909973145;3.806
2018-08-16;3.900599956512451;3.783
2018-08-17;3.903899908065796;3.782
2018-08-20;3.9098000526428223;3.8
2018-08-21;3.9660000801086426;3.783
2018-08-22;4.048500061035156;3.754
2018-08-23;4.036900043487549;3.743
2018-08-24;4.112299919128418;3.773
2018-08-27;4.102799892425537;3.722
2018-08-28;4.077499866485596;3.747
2018-08-29;4.133900165557861;3.751
2018-08-30;4.105500221252441;3.821
2018-08-31;4.148600101470947;3.907
2018-09-03;4.053699970245361;3.899
2018-09-04;4.154799938201904;3.909
2018-09-05;4.15369987487793;3.955
2018-09-06;4.143099784851074;3.947
2018-09-07;4.057300090789795;3.942
2018-09-10;4.043799877166748;3.921
2018-09-11;4.08459997177124;3.943
2018-09-12;4.151599884033203;3.943
2018-09-13;4.159800052642822;3.924
2018-09-14;4.204999923706055;3.886
2018-09-17;4.171999931335449;3.914
2018-09-18;4.1321001052856445;3.92
2018-09-19;4.158400058746338;3.924
2018-09-20;4.130300045013428;3.89
2018-09-21;4.076000213623047;3.822
2018-09-24;4.050000190734863;3.803
2018-09-25;4.091300010681152;3.793
2018-09-26;4.073599815368652;3.818
2018-09-27;4.030799865722656;3.803
2018-09-28;4.01200008392334;3.804
2018-10-01;4.052700042724609;3.816
2018-10-02;4.01639986038208;3.809
2018-10-03;3.939500093460083;3.817
2018-10-04;3.900399923324585;3.821
2018-10-05;3.8738999366760254;3.876
2018-10-08;3.8357999324798584;3.882
2018-10-09;3.7771999835968018;3.893
2018-10-10;3.7147998809814458;3.88
2018-10-11;3.754800081253052;3.891
2018-10-12;3.7815001010894775;3.868
2018-10-15;3.781599998474121;3.868
2018-10-16;3.7339000701904297;3.82
2018-10-17;3.723599910736084;3.784
2018-10-18;3.686199903488159;3.783
2018-10-19;3.7202999591827393;3.787
2018-10-22;3.710900068283081;3.775
2018-10-23;3.682300090789795;3.769
2018-10-24;3.6923999786376953;3.787
2018-10-25;3.731100082397461;3.784
2018-10-26;3.704900026321411;3.788
2018-10-29;3.6415998935699463;3.76
2018-10-30;3.715800046920776;3.747
2018-10-31;3.694600105285645;3.739
2018-11-01;3.720700025558472;3.737
2018-11-02;3.6949000358581543;3.7
2018-11-05;3.700000047683716;3.682
2018-11-06;3.724600076675415;3.67
2018-11-07;3.7599000930786137;3.684
2018-11-08;3.730400085449219;3.649
2018-11-09;3.759200096130371;3.647
2018-11-12;3.729399919509888;3.684
2018-11-13;3.766400098800659;3.68
2018-11-14;3.801399946212769;3.681
2018-11-15;3.782399892807007;3.665
2018-11-16;3.782399892807007;3.646
2018-11-19;3.742500066757202;3.595
2018-11-20;3.7544000148773193;3.589
2018-11-21;3.75570011138916;3.617
2018-11-22;3.796099901199341;3.604
2018-11-23;3.803100109100342;3.596
2018-11-26;3.67300009727478;3.598
2018-11-27;3.93969988822937;3.621
2018-11-28;3.873500108718872;3.636
2018-11-29;3.8492000102996826;3.637
2018-11-30;3.8510000705718994;3.616
2018-12-03;3.86520004272461;3.618
2018-12-04;3.840800046920776;3.606
2018-12-05;3.851099967956543;3.617
2018-12-06;3.867399930953979;3.613
2018-12-07;3.8777999877929688;3.647
2018-12-10;3.9058001041412354;3.644
2018-12-11;3.9166998863220215;3.668
2018-12-12;3.902600049972534;3.694
2018-12-13;3.854099988937378;3.682
2018-12-14;3.890700101852417;3.676
2018-12-17;3.9154999256134033;3.713
2018-12-18;3.897599935531616;3.726
2018-12-19;3.910900115966797;3.721
2018-12-20;3.896199941635132;3.722
2018-12-21;3.838900089263916;3.738
2018-12-24;3.843400001525879;3.775
2018-12-25;3.902600049972534;3.759
2018-12-26;3.9028000831604;3.753
2018-12-27;3.920599937438965;3.768
2018-12-28;3.871500015258789;3.792
2018-12-31;3.8742001056671143;3.775
2019-01-01;3.880000114440918;3.76
2019-01-02;3.8798999786376953;3.781
2019-01-03;3.78629994392395;3.832
2019-01-04;3.7551000118255615;3.797
2019-01-07;3.661200046539306;3.751
2019-01-08;3.734100103378296;3.746
2019-01-09;3.712399959564209;3.761
2019-01-10;3.680000066757202;3.741
2019-01-11;3.707900047302246;3.75
2019-01-14;3.659600019454956;3.755
2019-01-15;3.697499990463257;3.764
2019-01-16;3.716399908065796;3.771
2019-01-17;3.734299898147583;3.747
2019-01-18;3.7488999366760254;3.736
2019-01-21;3.750200033187866;3.724
2019-01-22;3.751399993896485;3.721
2019-01-23;3.812000036239624;3.737
2019-01-24;3.7623000144958496;3.734
2019-01-25;3.769799947738647;3.74
2019-01-28;3.769599914550781;3.693
2019-01-29;3.759599924087525;3.722
2019-01-30;3.7184998989105225;3.708
2019-01-31;3.6814000606536865;3.668
2019-02-01;3.642800092697144;3.631
2019-02-04;3.6572999954223633;3.637
2019-02-05;3.6670000553131104;3.64
2019-02-06;3.668299913406372;3.637
2019-02-07;3.694700002670288;3.661
2019-02-08;3.714900016784668;3.685
2019-02-11;3.728600025177002;3.666
2019-02-12;3.755199909210205;3.693
2019-02-13;3.7079999446868896;3.677
2019-02-14;3.753200054168701;3.695
2019-02-15;3.7219998836517334;3.714
2019-02-18;3.6468000411987305;3.705
2019-02-19;3.731699943542481;3.701
2019-02-20;3.7219998836517334;3.691
2019-02-21;3.723999977111816;3.682
2019-02-22;3.7664999961853023;3.682
2019-02-25;3.746299982070923;3.664
2019-02-26;3.750400066375733;3.668
2019-02-27;3.747100114822388;3.649
2019-02-28;3.727299928665161;3.655
2019-03-01;3.747499942779541;3.677
2019-03-04;3.721400022506714;3.7
2019-03-05;3.7741000652313232;3.702
