Date,BRL,ZAR,ARS,CLP,COP,PEN,AUD,NZD
2012-03-05,1.7293000221252441,7.508299827575684,4.33489990234375,483.3500061035156,1771.0,2.6229000091552734,0.9326099753379822,1.2055000066757202
2012-03-06,1.7378000020980835,7.547699928283691,4.32859992980957,484.5,1779.0,2.6740000247955322,0.9365900158882141,1.2168999910354614
2012-03-07,1.7592999935150146,7.646100044250488,4.329899787902832,493.3999938964844,1768.0,2.674999952316284,0.9464300274848938,1.2289999723434448
2012-03-08,1.7657999992370605,7.591800212860107,4.332900047302246,489.0,1763.5,2.6730000972747803,0.946179986000061,1.2275999784469604
2012-03-09,1.761299967765808,7.478899955749512,4.331200122833252,483.1499938964844,1762.0,2.6700000762939453,0.9394400119781494,1.2130000591278076
2012-03-12,1.7891000509262085,7.564799785614014,4.33519983291626,483.1000061035156,1766.0,2.6670000553131104,0.9466699957847595,1.2206000089645386
2012-03-13,1.798799991607666,7.541999816894531,4.342700004577637,485.6000061035156,1759.0,2.6670000553131104,0.949400007724762,1.219499945640564
2012-03-14,1.7913000583648682,7.529200077056885,4.343200206756592,482.0,1763.0,2.6679999828338623,0.9484999775886536,1.2166999578475952
2012-03-15,1.8034000396728516,7.689680099487305,4.3471999168396,486.95001220703125,1761.0,2.6679999828338623,0.9578499794006348,1.2378000020980835
2012-03-16,1.799399971961975,7.6020002365112305,4.3506999015808105,482.1000061035156,1758.0,2.671999931335449,0.9504799842834473,1.2207000255584717
2012-03-19,1.7975000143051147,7.561800003051758,4.345300197601318,482.0,1759.0,2.591900110244751,0.9432200193405151,1.2098000049591064
2012-03-20,1.8207000494003296,7.5295000076293945,4.35890007019043,482.5,1757.0,2.6689999103546143,0.9434099793434143,1.2116999626159668
2012-03-21,1.8141000270843506,7.603499889373779,4.361100196838379,483.3999938964844,1755.5,2.6700000762939453,0.9537299871444702,1.2244000434875488
2012-03-22,1.819200038909912,7.643799781799316,4.3592000007629395,485.20001220703125,1758.0,2.6689999103546143,0.9561100006103516,1.2302000522613525
2012-03-23,1.8180999755859375,7.698200225830078,4.361400127410889,488.70001220703125,1758.0,2.6679999828338623,0.9613999724388123,1.232300043106079
2012-03-26,1.8092999458312988,7.684899806976318,4.286099910736084,488.29998779296875,1758.0,2.6010000705718994,0.9534100294113159,1.2223000526428223
2012-03-27,1.8171000480651855,7.581399917602539,4.363699913024902,485.1000061035156,1761.0,2.6689999103546143,0.949940025806427,1.215499997138977
2012-03-28,1.8212000131607056,7.598899841308594,4.371099948883057,486.3999938964844,1773.0,2.6689999103546143,0.9575600028038025,1.2200000286102295
2012-03-29,1.8234000205993652,7.67110013961792,4.370200157165527,487.79998779296875,1772.0,2.6670000553131104,0.9622799754142761,1.2218999862670898
2012-03-30,1.8207999467849731,7.710000038146973,4.370100021362305,487.6000061035156,1790.0,2.6659998893737793,0.9638599753379822,1.2231999635696411
2012-04-02,1.825700044631958,7.622900009155273,4.3703999519348145,488.04998779296875,1773.0,2.606600046157837,0.9591400027275085,1.2164000272750854
2012-04-03,1.832800030708313,7.642000198364258,4.371099948883057,481.70001220703125,1766.0,2.6659998893737793,0.958840012550354,1.2117999792099
2012-04-04,1.829200029373169,7.73721981048584,4.375899791717529,483.0,1772.0,2.6140999794006348,0.9699500203132629,1.2233999967575073
2012-04-05,1.8274999856948853,7.820499897003174,4.382900238037109,483.0,1774.0,2.6649999618530273,0.9726700186729431,1.2253999710083008
2012-04-06,1.8229000568389893,7.826399803161621,4.382299900054932,483.54998779296875,1774.0,2.6559998989105225,0.9713299870491028,1.2258000373840332
2012-04-09,1.8219000101089478,7.883800029754639,4.375800132751465,483.54998779296875,1774.0,2.601300001144409,0.9720100164413452,1.2214000225067139
2012-04-10,1.819000005722046,7.879700183868408,4.366799831390381,484.3999938964844,1774.0,2.6559998989105225,0.9699199795722961,1.217900037765503
